date,team_code,opponent_code,elo_before,opp_elo_before
2018-08-26,BB,CU,1138,1287
2018-08-26,LS,SW,1316,1255
2018-08-26,SW,LS,1255,1316
2018-08-26,CU,BB,1287,1138
2018-08-27,LS,SW,1325,1246
2018-08-27,SW,LS,1246,1325
2018-08-29,LK,BD,710,796
2018-08-29,BD,LK,796,710
2018-08-29,CU,BB,1300,1125
2018-08-29,BB,CU,1125,1300
2018-08-29,SB,MO,1198,671
2018-08-29,MO,SB,671,1198
2018-09-01,TL,BN,668,600
2018-09-01,BN,TL,600,668
2018-09-02,GU,MP,839,406
2018-09-02,MP,GU,406,839
2018-09-02,BI,ET,1314,1268
2018-09-02,MO,MN,645,686
2018-09-02,ET,BI,1268,1314
2018-09-02,MN,MO,686,645
2018-09-04,GU,MO,794,690
2018-09-04,NP,PK,882,969
2018-09-04,MP,MN,396,696
2018-09-04,BT,BD,579,805
2018-09-04,MN,MP,696,396
2018-09-04,MO,GU,690,794
2018-09-04,PK,NP,969,882
2018-09-04,BD,BT,805,579
2018-09-05,LK,IN,707,1221
2018-09-05,DK,SK,1874,1771
2018-09-05,SK,DK,1771,1874
2018-09-05,IN,LK,1221,707
2018-09-05,SB,FJ,1202,1226
2018-09-05,FJ,SB,1226,1202
2018-09-06,MN,GU,696,794
2018-09-06,LI,AM,1139,1456
2018-09-06,LB,JO,1470,1463
2018-09-06,SI,BG,1600,1639
2018-09-06,JO,LB,1463,1470
2018-09-06,GI,MK,1085,1525
2018-09-06,KZ,GE,1340,1523
2018-09-06,MK,GI,1525,1085
2018-09-06,PK,BD,945,829
2018-09-06,SR,DM,1260,1031
2018-09-06,PT,HR,1935,1945
2018-09-06,BH,PH,1410,1197
2018-09-06,PH,BH,1197,1410
2018-09-06,LV,AD,1332,1063
2018-09-06,NP,BT,893,568
2018-09-06,BG,SI,1639,1600
2018-09-06,NL,PE,1914,1884
2018-09-06,KG,PS,1242,1380
2018-09-06,AE,TT,1505,1443
2018-09-06,HR,PT,1945,1935
2018-09-06,TT,AE,1443,1505
2018-09-06,UZ,SY,1597,1610
2018-09-06,AM,LI,1456,1139
2018-09-06,PS,KG,1380,1242
2018-09-06,BB,GY,1134,1179
2018-09-06,MP,MO,410,676
2018-09-06,CY,NO,1394,1647
2018-09-06,GY,BB,1179,1134
2018-09-06,AD,LV,1063,1332
2018-09-06,NO,CY,1647,1394
2018-09-06,DE,FR,1967,2121
2018-09-06,BD,PK,829,945
2018-09-06,GE,KZ,1523,1340
2018-09-06,GU,MN,794,696
2018-09-06,FR,DE,2121,1967
2018-09-06,AT,SE,1758,1848
2018-09-06,IE,WA,1708,1798
2018-09-06,SE,AT,1848,1758
2018-09-06,PE,NL,1884,1914
2018-09-06,SY,UZ,1610,1597
2018-09-06,DM,SR,1031,1260
2018-09-06,CZ,UA,1688,1774
2018-09-06,UA,CZ,1774,1688
2018-09-06,BT,NP,568,893
2018-09-06,MO,MP,676,410
2018-09-06,WA,IE,1798,1708
2018-09-07,LC,AG,1146,1151
2018-09-07,RU,TR,1746,1701
2018-09-07,SG,MU,1041,1075
2018-09-07,MT,FO,1188,1308
2018-09-07,FO,MT,1308,1188
2018-09-07,UY,MX,1956,1816
2018-09-07,IL,AL,1512,1573
2018-09-07,AZ,KO,1399,1435
2018-09-07,TR,RU,1701,1746
2018-09-07,MX,UY,1816,1956
2018-09-07,KO,AZ,1435,1399
2018-09-07,BS,BZ,891,1184
2018-09-07,GF,AI,1346,563
2018-09-07,EC,JM,1754,1561
2018-09-07,VE,CO,1732,1943
2018-09-07,CO,VE,1943,1732
2018-09-07,LK,MV,719,934
2018-09-07,JM,EC,1561,1754
2018-09-07,BZ,BS,1184,891
2018-09-07,AI,GF,563,1346
2018-09-07,MU,SG,1075,1041
2018-09-07,AL,IL,1573,1512
2018-09-07,BR,US,2119,1756
2018-09-07,IT,PL,1879,1793
2018-09-07,TW,MY,993,1054
2018-09-07,MY,TW,1054,993
2018-09-07,PL,IT,1793,1879
2018-09-07,AG,LC,1151,1146
2018-09-07,RS,LT,1787,1384
2018-09-07,LT,RS,1384,1787
2018-09-07,GT,AR,1514,1898
2018-09-07,RO,ME,1714,1607
2018-09-07,AR,GT,1898,1514
2018-09-07,US,BR,1756,2119
2018-09-07,BE,SQ,2064,1701
2018-09-07,CN,QA,1525,1493
2018-09-07,SQ,BE,1701,2064
2018-09-07,ME,RO,1607,1714
2018-09-07,MV,LK,934,719
2018-09-07,QA,CN,1493,1525
2018-09-07,CR,KR,1715,1766
2018-09-07,KR,CR,1766,1715
2018-09-08,GH,KE,1610,1360
2018-09-08,KE,GH,1360,1610
2018-09-08,MR,BF,1359,1551
2018-09-08,CH,IS,1893,1692
2018-09-08,IS,CH,1692,1893
2018-09-08,GA,BI,1425,1325
2018-09-08,DZ,GM,1498,1279
2018-09-08,LY,ZA,1483,1556
2018-09-08,ZA,LY,1556,1483
2018-09-08,HU,FI,1562,1617
2018-09-08,FI,HU,1617,1562
2018-09-08,MD,LU,1301,1369
2018-09-08,BY,SM,1522,851
2018-09-08,LU,MD,1369,1301
2018-09-08,SM,BY,851,1522
2018-09-08,BF,MR,1551,1359
2018-09-08,GM,DZ,1279,1498
2018-09-08,BI,GA,1325,1425
2018-09-08,NE,EG,1297,1578
2018-09-08,ZM,,1443,1366
2018-09-08,PK,BT,952,561
2018-09-08,BT,PK,561,952
2018-09-08,GW,MZ,1282,1304
2018-09-08,MZ,GW,1304,1282
2018-09-08,SC,NG,961,1704
2018-09-08,NG,SC,1704,961
2018-09-08,EE,GR,1469,1661
2018-09-08,BD,NP,796,926
2018-09-08,BA,EI,1766,1654
2018-09-08,KM,CM,1044,1624
2018-09-08,SD,GQ,1231,1333
2018-09-08,TZ,UG,1323,1405
2018-09-08,GQ,SD,1333,1231
2018-09-08,UG,TZ,1405,1323
2018-09-08,NP,BD,926,796
2018-09-08,CM,KM,1624,1044
2018-09-08,EN,ES,1893,2029
2018-09-08,GR,EE,1661,1469
2018-09-08,ES,EN,2029,1893
2018-09-08,VC,NI,1076,1300
2018-09-08,MA,MW,1721,1272
2018-09-08,EG,NE,1578,1297
2018-09-08,BN,TL,618,650
2018-09-08,TL,BN,650,618
2018-09-08,EI,BA,1654,1766
2018-09-08,MS,SV,643,1471
2018-09-08,NI,VC,1300,1076
2018-09-08,MW,MA,1272,1721
2018-09-08,TC,CU,757,1303
2018-09-08,CU,TC,1303,757
2018-09-08,SV,MS,1471,643
2018-09-09,CI,RW,1608,1274
2018-09-09,CD,LR,1574,1313
2018-09-09,LB,OM,1472,1540
2018-09-09,KY,JM,945,1562
2018-09-09,OM,LB,1540,1472
2018-09-09,LR,CD,1313,1574
2018-09-09,UA,SK,1788,1757
2018-09-09,CV,LS,1427,1325
2018-09-09,JM,KY,1562,945
2018-09-09,LS,CV,1325,1427
2018-09-09,MK,AM,1541,1440
2018-09-09,PE,DE,1879,1972
2018-09-09,AW,BM,966,1140
2018-09-09,AM,MK,1440,1541
2018-09-09,LV,GE,1326,1529
2018-09-09,GE,LV,1529,1326
2018-09-09,SS,ML,1047,1524
2018-09-09,SI,CY,1574,1420
2018-09-09,CY,SI,1420,1574
2018-09-09,DE,PE,1972,1879
2018-09-09,SK,UA,1757,1788
2018-09-09,ML,SS,1524,1047
2018-09-09,DO,BQ,1271,976
2018-09-09,CF,GN,1325,1459
2018-09-09,VI,CA,721,1534
2018-09-09,MV,IN,924,1231
2018-09-09,CA,VI,1534,721
2018-09-09,CG,ZW,1387,1463
2018-09-09,ZW,CG,1463,1387
2018-09-09,IN,MV,1231,924
2018-09-09,TN,SW,1666,1237
2018-09-09,BG,NO,1654,1632
2018-09-09,NO,BG,1632,1654
2018-09-09,LI,GI,1157,1067
2018-09-09,SW,TN,1237,1666
2018-09-09,KN,PR,1246,1020
2018-09-09,PR,KN,1020,1246
2018-09-09,GI,LI,1067,1157
2018-09-09,RW,CI,1274,1608
2018-09-09,GN,CF,1459,1325
2018-09-09,ET,SL,1288,1355
2018-09-09,SL,ET,1355,1288
2018-09-09,BQ,DO,976,1271
2018-09-09,AO,BW,1272,1321
2018-09-09,BW,AO,1321,1272
2018-09-09,BM,AW,1140,966
2018-09-09,DK,WA,1890,1782
2018-09-09,WA,DK,1782,1890
2018-09-09,TG,BJ,1381,1416
2018-09-09,SN,MG,1745,1351
2018-09-09,FR,NL,2127,1908
2018-09-09,BJ,TG,1416,1381
2018-09-09,MG,SN,1351,1745
2018-09-09,NL,FR,1908,2127
2018-09-10,LT,ME,1376,1615
2018-09-10,CW,GD,1307,1080
2018-09-10,GD,CW,1080,1307
2018-09-10,ME,LT,1615,1376
2018-09-10,PT,IT,1947,1867
2018-09-10,IT,PT,1867,1947
2018-09-10,MY,KH,1063,811
2018-09-10,FO,KO,1295,1448
2018-09-10,RO,RS,1723,1778
2018-09-10,AL,SQ,1560,1714
2018-09-10,SA,BO,1585,1662
2018-09-10,RS,RO,1778,1723
2018-09-10,TR,SE,1733,1816
2018-09-10,SE,TR,1816,1733
2018-09-10,SY,KG,1594,1258
2018-09-10,KG,SY,1258,1594
2018-09-10,MT,AZ,1194,1393
2018-09-10,AZ,MT,1393,1194
2018-09-10,KO,FO,1448,1295
2018-09-10,SQ,AL,1714,1560
2018-09-10,KZ,AD,1331,1072
2018-09-10,KH,MY,811,1063
2018-09-10,IQ,KW,1566,1424
2018-09-10,BO,SA,1662,1585
2018-09-10,RU,CZ,1757,1677
2018-09-10,CZ,RU,1677,1757
2018-09-10,HT,SX,1494,834
2018-09-10,SX,HT,834,1494
2018-09-10,AD,KZ,1072,1331
2018-09-10,KW,IQ,1424,1566
2018-09-10,CN,BH,1525,1410
2018-09-10,BH,CN,1410,1525
2018-09-11,BY,MD,1515,1308
2018-09-11,MD,BY,1308,1515
2018-09-11,SV,BR,1470,2120
2018-09-11,UZ,IR,1590,1823
2018-09-11,JO,OM,1462,1541
2018-09-11,BE,IS,2076,1680
2018-09-11,BR,SV,2120,1470
2018-09-11,IS,BE,1680,2076
2018-09-11,IR,UZ,1823,1590
2018-09-11,GA,ZM,1413,1455
2018-09-11,US,MX,1765,1807
2018-09-11,SG,FJ,1060,1207
2018-09-11,ZM,GA,1455,1413
2018-09-11,FJ,SG,1207,1060
2018-09-11,AE,LA,1506,770
2018-09-11,LA,AE,770,1506
2018-09-11,GT,EC,1508,1760
2018-09-11,PA,VE,1579,1745
2018-09-11,EN,CH,1900,1886
2018-09-11,MX,US,1807,1765
2018-09-11,MW,KE,1267,1365
2018-09-11,KE,MW,1365,1267
2018-09-11,EI,IL,1661,1505
2018-09-11,IL,EI,1505,1661
2018-09-11,AT,BA,1744,1780
2018-09-11,BA,AT,1780,1744
2018-09-11,VE,PA,1745,1579
2018-09-11,CO,AR,1942,1899
2018-09-11,EC,GT,1760,1508
2018-09-11,AR,CO,1899,1942
2018-09-11,CH,EN,1886,1900
2018-09-11,ES,HR,2051,1923
2018-09-11,HR,ES,1923,2051
2018-09-11,PS,QA,1372,1501
2018-09-11,NG,LR,1707,1310
2018-09-11,ID,MU,1239,1071
2018-09-11,LR,NG,1310,1707
2018-09-11,OM,JO,1541,1462
2018-09-11,MU,ID,1071,1239
2018-09-11,KR,CL,1766,1869
2018-09-11,FI,EE,1625,1461
2018-09-11,EE,FI,1461,1625
2018-09-11,QA,PS,1501,1372
2018-09-11,CL,KR,1869,1766
2018-09-11,GR,HU,1641,1582
2018-09-11,MF,GP,845,1241
2018-09-11,GP,MF,1241,845
2018-09-11,IE,PL,1713,1788
2018-09-11,PL,IE,1788,1713
2018-09-11,HU,GR,1582,1641
2018-09-11,JP,CR,1711,1702
2018-09-11,SM,LU,845,1375
2018-09-11,LU,SM,1375,845
2018-09-11,CR,JP,1702,1711
2018-09-12,MV,NP,959,891
2018-09-12,NP,MV,891,959
2018-09-12,IN,PK,1241,942
2018-09-12,PK,IN,942,1241
2018-09-15,MV,IN,992,1208
2018-09-15,IN,MV,1208,992
2018-09-29,KY,CU,942,1306
2018-09-29,CU,KY,1306,942
2018-09-30,BB,VC,1135,1075
2018-09-30,BW,,1334,1353
2018-09-30,VC,BB,1075,1135
2018-10-01,BD,LA,806,760
2018-10-01,LA,BD,760,806
2018-10-02,NP,TJ,885,1208
2018-10-02,TJ,NP,1208,885
2018-10-03,LA,PH,757,1200
2018-10-03,PH,LA,1200,757
2018-10-04,PS,TJ,1385,1195
2018-10-04,TJ,PS,1195,1385
2018-10-05,BD,PH,801,1205
2018-10-05,PH,BD,1205,801
2018-10-06,PS,NP,1387,883
2018-10-06,NP,PS,883,1387
2018-10-09,PH,TJ,1182,1218
2018-10-09,TJ,PH,1218,1182
2018-10-10,JO,AL,1467,1555
2018-10-10,AL,JO,1555,1467
2018-10-10,GW,ZM,1275,1462
2018-10-10,ET,KE,1287,1366
2018-10-10,KE,ET,1366,1287
2018-10-10,ID,MM,1245,1065
2018-10-10,IT,UA,1862,1793
2018-10-10,UA,IT,1793,1862
2018-10-10,MM,ID,1065,1245
2018-10-10,ZM,GW,1462,1275
2018-10-10,PS,BD,1390,798
2018-10-10,BD,PS,798,1390
2018-10-11,AE,HN,1508,1588
2018-10-11,WA,ES,1772,2061
2018-10-11,ES,WA,2061,1772
2018-10-11,KO,MT,1455,1187
2018-10-11,FR,IS,2118,1689
2018-10-11,PL,PT,1771,1964
2018-10-11,PT,PL,1964,1771
2018-10-11,TH,HK,1391,1179
2018-10-11,MT,KO,1187,1455
2018-10-11,IS,FR,1689,2118
2018-10-11,BH,SY,1402,1602
2018-10-11,HK,TH,1179,1391
2018-10-11,AR,IQ,1906,1559
2018-10-11,IL,SQ,1531,1688
2018-10-11,IQ,AR,1559,1906
2018-10-11,GF,VC,1310,1111
2018-10-11,VC,GF,1111,1310
2018-10-11,RU,SE,1755,1818
2018-10-11,SY,BH,1602,1402
2018-10-11,LR,CG,1294,1403
2018-10-11,LT,RO,1368,1731
2018-10-11,HN,AE,1588,1508
2018-10-11,ME,RS,1590,1803
2018-10-11,MX,CR,1812,1697
2018-10-11,CG,LR,1403,1294
2018-10-11,RS,ME,1803,1590
2018-10-11,CR,MX,1697,1812
2018-10-11,LB,KW,1463,1433
2018-10-11,SQ,IL,1688,1531
2018-10-11,KW,LB,1433,1463
2018-10-11,SE,RU,1818,1755
2018-10-11,RO,LT,1731,1368
2018-10-11,CO,US,1954,1753
2018-10-11,US,CO,1753,1954
2018-10-11,BA,TR,1782,1731
2018-10-11,TR,BA,1731,1782
2018-10-11,AZ,FO,1428,1260
2018-10-11,FO,AZ,1260,1428
2018-10-12,SG,MN,1062,694
2018-10-12,PA,JP,1572,1718
2018-10-12,JP,PA,1718,1572
2018-10-12,HR,EN,1916,1907
2018-10-12,EN,HR,1907,1916
2018-10-12,KY,DO,937,1276
2018-10-12,CW,VI,1310,718
2018-10-12,DO,KY,1276,937
2018-10-12,MW,CM,1264,1627
2018-10-12,CM,MW,1627,1264
2018-10-12,GM,TG,1289,1371
2018-10-12,ML,BI,1510,1339
2018-10-12,TL,KH,656,805
2018-10-12,KH,TL,805,656
2018-10-12,GN,RW,1469,1264
2018-10-12,RW,GN,1264,1469
2018-10-12,BJ,DZ,1400,1514
2018-10-12,DZ,BJ,1514,1400
2018-10-12,EG,SW,1583,1232
2018-10-12,FI,EE,1641,1445
2018-10-12,TZ,CV,1306,1444
2018-10-12,CV,TZ,1444,1306
2018-10-12,BI,ML,1339,1510
2018-10-12,MR,AO,1325,1306
2018-10-12,EE,FI,1445,1641
2018-10-12,LK,MY,712,1070
2018-10-12,KR,UY,1779,1943
2018-10-12,BE,CH,2082,1880
2018-10-12,CH,BE,1880,2082
2018-10-12,TG,GM,1371,1289
2018-10-12,BR,SA,2123,1582
2018-10-12,UY,KR,1943,1779
2018-10-12,TJ,PS,1225,1383
2018-10-12,PS,TJ,1383,1225
2018-10-12,VI,CW,718,1310
2018-10-12,HU,GR,1571,1652
2018-10-12,GR,HU,1652,1571
2018-10-12,AT,EI,1754,1651
2018-10-12,SA,BR,1582,2123
2018-10-12,EI,AT,1651,1754
2018-10-12,MY,LK,1070,712
2018-10-12,AO,MR,1306,1325
2018-10-12,SM,MD,843,1310
2018-10-12,CI,CF,1615,1318
2018-10-12,BM,SX,1150,824
2018-10-12,PE,CL,1896,1852
2018-10-12,MN,SG,694,1062
2018-10-12,SW,EG,1232,1583
2018-10-12,BY,LU,1523,1367
2018-10-12,MD,SM,1310,843
2018-10-12,LU,BY,1367,1523
2018-10-12,CL,PE,1852,1896
2018-10-12,GA,SS,1417,1043
2018-10-12,BS,AG,867,1175
2018-10-12,AG,BS,1175,867
2018-10-12,SX,BM,824,1150
2018-10-12,CU,GD,1326,1060
2018-10-12,GD,CU,1060,1326
2018-10-12,SS,GA,1043,1417
2018-10-12,CF,CI,1318,1615
2018-10-12,EC,QA,1746,1515
2018-10-12,QA,EC,1515,1746
2018-10-13,LV,KZ,1321,1336
2018-10-13,KZ,LV,1336,1321
2018-10-13,CY,BG,1415,1659
2018-10-13,BG,CY,1659,1415
2018-10-13,BF,BW,1561,1324
2018-10-13,LY,NG,1473,1717
2018-10-13,SN,SD,1747,1229
2018-10-13,AD,GE,1069,1532
2018-10-13,MM,BO,1063,1664
2018-10-13,SD,SN,1229,1747
2018-10-13,ZA,SC,1558,959
2018-10-13,AM,GI,1402,1105
2018-10-13,GI,AM,1105,1402
2018-10-13,BW,BF,1324,1561
2018-10-13,SC,ZA,959,1558
2018-10-13,BO,MM,1664,1063
2018-10-13,GE,AD,1532,1069
2018-10-13,ZW,CD,1494,1543
2018-10-13,OM,PH,1533,1190
2018-10-13,CD,ZW,1543,1494
2018-10-13,PH,OM,1190,1533
2018-10-13,TN,NE,1669,1294
2018-10-13,NE,TN,1294,1669
2018-10-13,PR,MQ,1015,1446
2018-10-13,GY,TC,1192,744
2018-10-13,MQ,PR,1446,1015
2018-10-13,TC,GY,744,1192
2018-10-13,CN,IN,1517,1216
2018-10-13,IN,CN,1216,1517
2018-10-13,DK,IE,1886,1717
2018-10-13,LS,UG,1307,1423
2018-10-13,UG,LS,1423,1307
2018-10-13,IE,DK,1717,1886
2018-10-13,MA,KM,1721,1044
2018-10-13,KM,MA,1044,1721
2018-10-13,MZ,,1281,1376
2018-10-13,NG,LY,1717,1473
2018-10-13,MK,LI,1545,1153
2018-10-13,LI,MK,1153,1545
2018-10-13,CZ,SK,1707,1727
2018-10-13,VG,SR,642,1261
2018-10-13,SV,BB,1475,1130
2018-10-13,KP,UZ,1451,1596
2018-10-13,UZ,KP,1596,1451
2018-10-13,NL,DE,1939,1941
2018-10-13,DE,NL,1941,1939
2018-10-13,NO,SI,1643,1563
2018-10-13,SI,NO,1563,1643
2018-10-13,GQ,MG,1308,1376
2018-10-13,SR,VG,1261,642
2018-10-13,MG,GQ,1376,1308
2018-10-13,SK,CZ,1727,1707
2018-10-13,BB,SV,1130,1475
2018-10-14,FO,KO,1265,1450
2018-10-14,AZ,MT,1413,1202
2018-10-14,TR,RU,1711,1775
2018-10-14,MS,BZ,680,1147
2018-10-14,KN,MF,1255,836
2018-10-14,KO,FO,1450,1265
2018-10-14,RU,TR,1775,1711
2018-10-14,MT,AZ,1202,1413
2018-10-14,TH,TT,1400,1434
2018-10-14,TT,TH,1434,1400
2018-10-14,BZ,MS,1147,680
2018-10-14,MF,KN,836,1255
2018-10-14,IT,PL,1883,1750
2018-10-14,ZM,GW,1437,1300
2018-10-14,PL,IT,1750,1883
2018-10-14,AL,IL,1531,1555
2018-10-14,IL,AL,1555,1531
2018-10-14,RS,RO,1805,1729
2018-10-14,RO,RS,1729,1805
2018-10-14,ME,LT,1613,1345
2018-10-14,LT,ME,1345,1613
2018-10-14,JM,BQ,1565,973
2018-10-14,BQ,JM,973,1565
2018-10-14,GW,ZM,1300,1437
2018-10-14,KE,ET,1384,1269
2018-10-14,NI,AI,1301,562
2018-10-14,ET,KE,1269,1384
2018-10-14,SQ,PT,1680,1972
2018-10-14,AI,NI,562,1301
2018-10-14,PT,SQ,1972,1680
2018-10-15,GR,FI,1630,1663
2018-10-15,FI,GR,1663,1630
2018-10-15,HU,EE,1570,1446
2018-10-15,HR,JO,1917,1466
2018-10-15,JO,HR,1466,1917
2018-10-15,EN,ES,1939,2029
2018-10-15,ES,EN,2029,1939
2018-10-15,EE,HU,1446,1570
2018-10-15,SM,LU,841,1369
2018-10-15,IQ,SA,1564,1577
2018-10-15,IS,CH,1674,1895
2018-10-15,LU,SM,1369,841
2018-10-15,CH,IS,1895,1674
2018-10-15,SA,IQ,1577,1564
2018-10-15,EI,BA,1638,1795
2018-10-15,AU,KW,1723,1423
2018-10-15,MD,BY,1324,1509
2018-10-15,KW,AU,1423,1723
2018-10-15,BY,MD,1509,1324
2018-10-15,BA,EI,1795,1638
2018-10-16,SK,SE,1732,1813
2018-10-16,UY,JP,1930,1731
2018-10-16,MX,CL,1800,1864
2018-10-16,JP,UY,1731,1930
2018-10-16,US,PE,1754,1895
2018-10-16,LY,NG,1465,1725
2018-10-16,NG,LY,1725,1465
2018-10-16,BJ,DZ,1421,1493
2018-10-16,SD,SN,1226,1750
2018-10-16,CL,MX,1864,1800
2018-10-16,AT,DK,1748,1892
2018-10-16,DK,AT,1892,1748
2018-10-16,DZ,BJ,1493,1421
2018-10-16,SN,SD,1750,1226
2018-10-16,PE,US,1895,1754
2018-10-16,EG,SW,1594,1221
2018-10-16,SE,SK,1813,1732
2018-10-16,SW,EG,1221,1594
2018-10-16,PA,KR,1579,1772
2018-10-16,CF,CI,1328,1605
2018-10-16,GE,LV,1556,1297
2018-10-16,LV,GE,1297,1556
2018-10-16,IR,BO,1827,1660
2018-10-16,CA,DM,1536,1029
2018-10-16,DM,CA,1029,1536
2018-10-16,SI,CY,1551,1427
2018-10-16,UZ,QA,1604,1507
2018-10-16,CY,SI,1427,1551
2018-10-16,VE,AE,1751,1502
2018-10-16,ZW,CD,1491,1546
2018-10-16,CD,ZW,1546,1491
2018-10-16,KR,PA,1772,1579
2018-10-16,UA,CZ,1803,1697
2018-10-16,AE,VE,1502,1751
2018-10-16,QA,UZ,1507,1604
2018-10-16,MA,KM,1702,1063
2018-10-16,CI,CF,1605,1328
2018-10-16,VG,MQ,642,1446
2018-10-16,CZ,UA,1697,1803
2018-10-16,IE,WA,1694,1795
2018-10-16,WA,IE,1795,1694
2018-10-16,MQ,VG,1446,642
2018-10-16,BO,IR,1660,1827
2018-10-16,NL,BE,1945,2076
2018-10-16,BE,NL,2076,1945
2018-10-16,KM,MA,1063,1702
2018-10-16,LI,GI,1136,1122
2018-10-16,MW,CM,1277,1614
2018-10-16,ML,BI,1506,1343
2018-10-16,BI,ML,1343,1506
2018-10-16,BH,MM,1405,1060
2018-10-16,ID,HK,1241,1183
2018-10-16,MM,BH,1060,1405
2018-10-16,HK,ID,1183,1241
2018-10-16,CN,SY,1531,1588
2018-10-16,KG,MY,1266,1062
2018-10-16,MY,KG,1062,1266
2018-10-16,GM,TG,1268,1392
2018-10-16,TG,GM,1392,1268
2018-10-16,ZA,SC,1540,977
2018-10-16,MN,LA,719,732
2018-10-16,SY,CN,1588,1531
2018-10-16,BW,BF,1332,1553
2018-10-16,BF,BW,1553,1332
2018-10-16,CV,TZ,1411,1339
2018-10-16,AM,MK,1444,1503
2018-10-16,CG,LR,1382,1315
2018-10-16,LR,CG,1315,1382
2018-10-16,LC,HT,1141,1499
2018-10-16,UG,LS,1452,1278
2018-10-16,LS,UG,1278,1452
2018-10-16,MK,AM,1503,1444
2018-10-16,CM,MW,1614,1277
2018-10-16,BR,AR,2130,1899
2018-10-16,MZ,,1271,1386
2018-10-16,AR,BR,1899,2130
2018-10-16,SC,ZA,977,1540
2018-10-16,AW,GP,982,1225
2018-10-16,TZ,CV,1339,1411
2018-10-16,AO,MR,1293,1338
2018-10-16,MR,AO,1338,1293
2018-10-16,GN,RW,1463,1270
2018-10-16,RW,GN,1270,1463
2018-10-16,CO,CR,1960,1691
2018-10-16,CR,CO,1691,1960
2018-10-16,GP,AW,1225,982
2018-10-16,KH,SG,799,1068
2018-10-16,SG,KH,1068,799
2018-10-16,NO,BG,1658,1644
2018-10-16,BG,NO,1644,1658
2018-10-16,LA,MN,732,719
2018-10-16,HT,LC,1499,1141
2018-10-16,GI,LI,1122,1136
2018-10-16,GQ,MG,1297,1387
2018-10-16,SS,GA,1036,1424
2018-10-16,OM,EC,1538,1741
2018-10-16,EC,OM,1741,1538
2018-10-16,MG,GQ,1387,1297
2018-10-16,NE,TN,1287,1676
2018-10-16,TN,NE,1676,1287
2018-10-16,GA,SS,1424,1036
2018-10-16,FR,DE,2125,1934
2018-10-16,DE,FR,1934,2125
2018-10-16,KZ,AD,1344,1061
2018-10-16,AD,KZ,1061,1344
2018-11-03,MV,MY,982,1072
2018-11-03,MY,MV,1072,982
2018-11-06,MN,PH,718,1191
2018-11-06,PH,MN,1191,718
2018-11-08,LA,VN,727,1293
2018-11-08,KH,MY,788,1083
2018-11-08,MY,KH,1083,788
2018-11-08,VN,LA,1293,727
2018-11-09,ID,SG,1217,1092
2018-11-09,SG,ID,1092,1217
2018-11-09,TL,TH,655,1401
2018-11-09,TH,TL,1401,655
2018-11-11,TW,HK,978,1198
2018-11-11,HK,TW,1198,978
2018-11-11,KP,MN,1452,717
2018-11-11,MN,KP,717,1452
2018-11-12,MM,KH,1067,781
2018-11-12,LA,MY,723,1087
2018-11-12,MY,LA,1087,723
2018-11-12,KH,MM,781,1067
2018-11-13,TW,MN,982,713
2018-11-13,SG,PH,1082,1201
2018-11-13,PH,SG,1201,1082
2018-11-13,KP,HK,1440,1210
2018-11-13,MN,TW,713,982
2018-11-13,HK,KP,1210,1440
2018-11-13,TL,ID,654,1218
2018-11-13,ID,TL,1218,654
2018-11-14,QA,CH,1526,1876
2018-11-14,CH,QA,1876,1526
2018-11-14,VU,NC,1209,1215
2018-11-14,NC,VU,1215,1209
2018-11-15,PL,CZ,1736,1711
2018-11-15,MD,SM,1328,837
2018-11-15,SM,MD,837,1328
2018-11-15,IL,GT,1569,1494
2018-11-15,GT,IL,1494,1569
2018-11-15,LV,KZ,1305,1336
2018-11-15,CZ,PL,1711,1736
2018-11-15,KZ,LV,1336,1305
2018-11-15,PE,EC,1871,1765
2018-11-15,UZ,LB,1600,1467
2018-11-15,LB,UZ,1467,1600
2018-11-15,IR,TT,1828,1433
2018-11-15,AD,GE,1077,1540
2018-11-15,EE,HU,1433,1583
2018-11-15,GE,AD,1540,1077
2018-11-15,TT,IR,1433,1828
2018-11-15,IE,EI,1690,1642
2018-11-15,EI,IE,1642,1690
2018-11-15,EN,US,1945,1748
2018-11-15,US,EN,1748,1945
2018-11-15,HU,EE,1583,1433
2018-11-15,AT,BA,1745,1798
2018-11-15,BA,AT,1798,1745
2018-11-15,BY,LU,1536,1342
2018-11-15,LU,BY,1342,1536
2018-11-15,HR,ES,1938,2008
2018-11-15,RU,DE,1769,1940
2018-11-15,ES,HR,2008,1938
2018-11-15,DE,RU,1940,1769
2018-11-15,GR,FI,1646,1647
2018-11-15,FI,GR,1647,1646
2018-11-15,IS,BE,1671,2079
2018-11-15,BE,IS,2079,1671
2018-11-15,EC,PE,1765,1871
2018-11-16,MN,HK,709,1214
2018-11-16,AR,MX,1910,1789
2018-11-16,MX,AR,1789,1910
2018-11-16,FR,NL,2088,1982
2018-11-16,DK,WA,1912,1775
2018-11-16,WA,DK,1775,1912
2018-11-16,AM,GI,1460,1106
2018-11-16,SS,BI,1020,1359
2018-11-16,BI,SS,1359,1020
2018-11-16,GD,MF,1069,827
2018-11-16,PR,BZ,1007,1155
2018-11-16,SV,BM,1444,1181
2018-11-16,BZ,PR,1155,1007
2018-11-16,NL,FR,1982,2088
2018-11-16,BG,CY,1638,1433
2018-11-16,BM,SV,1181,1444
